Id,SalePrice
1671,236550.29646355007
1672,429246.7711344772
1673,284889.1591469731
1674,263779.87828289694
1675,186984.08576653028
1676,193926.22608389854
1677,214295.10945146478
1678,450871.6457378402
1679,348772.73243982316
1680,306371.1770891573
1681,254670.16189418748
1682,284429.6675891714
1683,202537.93211796603
1684,198167.81314959604
1685,183214.67958127565
1686,198783.2031187925
1687,178636.55409338308
1688,196273.29475311787
1689,203843.72056792898
1690,210731.61222022236
1691,200501.24602052674
1692,267295.0866000491
1693,177703.98342622138
1694,189627.40335082976
1695,177649.02005148365
1696,250871.61074596207
1697,181523.74217282818
1698,344360.3474504916
1699,309168.6262283736
1700,237466.82268151338
1701,270076.52942874096
1702,258199.26170010827
1703,266688.32258136774
1704,288470.8834175826
1705,238931.12898367032
1706,422062.96989667084
1707,198593.01414595783
1708,200410.72879823143
1709,282665.56876804715
1710,241793.32719139612
1711,269148.26107682526
1712,261964.81862010466
1713,278411.6361000598
1714,214839.64200147672
1715,203473.33082414005
1716,180345.0294781566
1717,183875.41786108445
1718,137829.35754450838
1719,194484.96064201358
1720,235692.54163005922
1721,169862.25095427298
1722,127359.67310107387
1723,154784.24938243497
1724,214805.55919534195
1725,235554.70184568243
1726,182379.42969162235
1727,165954.79088608344
1728,179250.26815114252
1729,151401.8766261217
1730,179952.78709450408
1731,118370.38196544569
1732,122761.10294744773
1733,111699.77205911145
1734,116480.34932850618
1735,126306.44360160347
1736,110371.41721774584
1737,281645.0595662812
1738,218291.96973521964
1739,307327.84601233545
1740,212729.4552307794
1741,193261.62618745983
1742,164251.64758514453
1743,176182.504757747
1744,257906.45398655316
1745,201449.9559843233
1746,221271.37636322365
1747,240080.14409703584
1748,231490.16712413426
1749,149577.65898340722
1750,134245.43398823938
1751,253133.79779940788
1752,114496.36081010714
1753,153378.07807203708
1754,212634.38348718153
1755,172016.66016665378
1756,111161.7318941442
1757,105728.51327289443
1758,143622.967376764
1759,149978.74228724765
1760,167608.81465528643
1761,148589.6899292479
1762,172872.91189730214
1763,166119.72919678828
1764,113622.32495563908
1765,167441.2967688969
1766,166650.86808309288
1767,202800.48119239058
1768,117967.09024487983
1769,175370.62919666118
1770,136746.45271748118
1771,123565.67396183815
1772,131101.35703086155
1773,125432.05008947231
1774,160744.18415437156
1775,122053.49647816119
1776,115385.50438362671
1777,105446.66422555072
1778,134343.48512896
1779,110865.58095843167
1780,181250.61408573127
1781,120297.10882957024
1782,90917.03059642337
1783,144777.55193459502
1784,93864.92107333259
1785,107622.69079310163
1786,152548.2984379525
1787,149930.95567935973
1788,61500.931683171635
1789,104085.61123392668
1790,80374.0785487969
1791,235994.24640558902
1792,140833.135699315
1793,147508.28435271472
1794,149317.65904344185
1795,119897.93639857887
1796,119867.51234370096
1797,126280.64163017021
1798,118501.0243535005
1799,97578.563636375
1800,120974.66106511407
1801,119896.25087379401
1802,146703.38496777226
1803,161332.43682499297
1804,134436.27129362148
1805,139364.17796555787
1806,139645.18144756393
1807,151473.12841962886
1808,122251.09746373651
1809,104126.76729515826
1810,135161.9541953651
1811,95775.75244066003
1812,92894.23486859951
1813,117766.45237696462
1814,95615.80509023326
1815,66669.89255406338
1816,88481.15075375291
1817,106454.72359730785
1818,139499.1149724861
1819,153344.4647790686
1820,81240.03418142452
1821,117442.16157987565
1822,160483.80242350217
1823,64672.211194603085
1824,135227.30460212656
1825,128442.91019479699
1826,108613.08109872288
1827,115063.43510137133
1828,126417.61769525401
1829,142090.2816388925
1830,144150.68056313362
1831,159229.13442645522
1832,120644.37725131045
1833,141050.00030852633
1834,141471.2755299824
1835,137806.2542761571
1836,130292.43509636549
1837,80749.45722408687
1838,123487.69770758123
1839,102774.651918845
1840,123386.62440276497
1841,129417.96712584153
1842,102824.51880302574
1843,131977.06372671397
1844,146368.67255258103
1845,142890.17230286577
1846,151358.12444867514
1847,155884.6794301118
1848,67714.7705178313
1849,107992.43953543484
1850,115638.76677574609
1851,140370.9078627765
1852,118239.76603163594
1853,130949.33090284446
1854,168357.20384046988
1855,156905.46318302694
1856,228587.61551595875
1857,148247.3380093411
1858,154577.3869010204
1859,136213.7871436405
1860,164143.19708354975
1861,135586.43565231116
1862,321665.85262086545
1863,321665.85262086545
1864,321665.85262086545
1865,327812.9988488774
1866,325688.0261012212
1867,257064.38454794898
1868,286843.3692819411
1869,216976.89422854365
1870,228763.79362214057
1871,267649.16219179065
1872,180948.66454613992
1873,223256.43602051857
1874,131778.75425827125
1875,199511.7398227786
1876,198914.9340746546
1877,201538.9328032537
1878,221191.31513123433
1879,119956.73001615044
1880,125744.49453188396
1881,246879.6570309626
1882,245762.5573706795
1883,193650.1439458648
1884,201800.7526657704
1885,234599.5784432828
1886,265916.8340383409
1887,210335.46838609254
1888,277299.7478221115
1889,170880.52861231205
1890,121245.53143626779
1891,153125.52282679238
1892,98403.64901293891
1893,119906.27004558484
1894,126160.78286726034
1895,139529.38937679323
1896,123332.84054913014
1897,121535.0218824949
1898,123429.30744448018
1899,152934.23983700882
1900,142311.44724514947
1901,139350.1229437051
1902,123934.03926062679
1903,216867.66045604035
1904,126658.20918197394
1905,171519.6660524524
1906,163511.77733828218
1907,179815.10366872902
1908,142208.7865002577
1909,161462.06318142437
1910,153251.61189594743
1911,180883.2344283253
1912,301750.89559744747
1913,148457.51993166556
1914,81565.79557737897
1915,253028.8761934657
1916,61579.427851587454
1917,257069.1088147774
1918,137585.19626065178
1919,178894.2315824662
1920,157537.53481950937
1921,362729.78411539254
1922,295224.1932412909
1923,203960.02022424593
1924,220442.89451174872
1925,213509.34723783846
1926,347472.0984135101
1927,121219.94596902208
1928,164206.79038248747
1929,107955.72708254037
1930,135802.86588462678
1931,144687.07647890438
1932,132491.56220756276
1933,160760.4211197976
1934,189300.95077497297
1935,164615.13618122044
1936,182587.69064213036
1937,183359.1916992613
1938,165759.853342388
1939,251508.14127650467
1940,191024.47009373043
1941,186199.9369379799
1942,171505.08150237458
1943,216817.9313422398
1944,319479.59071586165
1945,326209.6595743797
1946,175147.8438807761
1947,284619.17001316004
1948,166093.85755132066
1949,232537.22667028004
1950,173521.61020408245
1951,258129.78871082328
1952,211256.43759244515
1953,167569.98053596125
1954,201522.6882393569
1955,130808.00973742796
1956,327196.5733456601
1957,169480.42828062637
1958,307569.804310203
1959,145435.00106926044
1960,101012.50678248708
1961,117468.42369608034
1962,116965.87980278884
1963,117659.60820900215
1964,117423.12427731692
1965,154484.30376425956
1966,149913.28148254612
1967,261948.05743422444
1968,384692.09396703274
1969,340698.65111221146
1970,400440.07387912
1971,465497.1742814917
1972,359602.7971954271
1973,271798.2268954085
1974,310715.64573820075
1975,455477.2160139319
1976,275940.28099271754
1977,357623.49876443605
1978,322259.6330554217
1979,339094.29954483843
1980,212928.19026118965
1981,334768.6748147033
1982,231434.09304217732
1983,231688.9189221462
1984,178094.21200094387
1985,234744.17745789586
1986,242964.18574080284
1987,189908.81703963943
1988,186130.4699566296
1989,199915.7695768172
1990,213469.06232620272
1991,214295.10945146478
1992,228105.23441282567
1993,189950.41113661078
1994,236534.7760913858
1995,193521.2839886823
1996,270240.6304936344
1997,312738.27589439176
1998,305282.9560147335
1999,267774.7105579609
2000,299517.3667756581
2001,254732.2897997128
2002,244402.5181605881
2003,260035.103368444
2004,282052.23908958456
2005,241931.21470722204
2006,222674.6488857833
2007,265127.62408008275
2008,191858.88850356155
2009,190838.39537345537
2010,191533.87735096342
2011,146347.88981481214
2012,181254.80449286112
2013,174640.9121603262
2014,180617.3522824859
2015,192114.74331333963
2016,190347.62491557197
2017,199605.64669736655
2018,126388.80315469184
2019,131386.81267895602
2020,109721.31734055291
2021,108093.10718287632
2022,177831.23994250983
2023,148191.7537325216
2024,240996.25942656797
2025,340990.4925641707
2026,192527.2020850614
2027,159963.3213315983
2028,170170.29927183557
2029,163938.837925607
2030,275929.83354546555
2031,241025.35677414283
2032,266094.3884168011
2033,269355.0683053082
2034,171771.69513947878
2035,227466.0046480317
2036,205369.95002215056
2037,206345.3430397062
2038,319644.88617650134
2039,201770.27825737614
2040,361542.05067796865
2041,250029.55338539972
2042,208993.8869718366
2043,173464.70248644968
2044,195092.92840337122
2045,204610.65710731258
2046,151855.80952323505
2047,138932.89696725577
2048,128504.52885704783
2049,158040.56153763947
2050,171718.59485179
2051,104335.0062847797
2052,131169.3054715592
2053,136630.14417656176
2054,88631.95924035984
2055,140596.7616386238
2056,148431.99544049954
2057,112880.23742601456
2058,208449.97465890882
2059,135408.65084102738
2060,151636.41965050748
2061,166881.06017282212
2062,120168.77753425126
2063,104295.60575386492
2064,121235.86464029033
2065,114675.32125610224
2066,181208.41333159612
2067,140796.3957215594
2068,158424.51927135806
2069,84849.39236623664
2070,103224.74582685172
2071,92156.11382191561
2072,160956.8965170583
2073,135153.06317783735
2074,189657.1280660254
2075,139055.50670196646
2076,116255.32438581015
2077,129772.26989442836
2078,117284.79690149621
2079,124965.6477595302
2080,114377.99710835375
2081,126484.87063560895
2082,134784.84101682852
2083,142570.45615117686
2084,105613.71158805116
2085,120423.67943740501
2086,145409.25548180507
2087,137541.08433913084
2088,125540.63105046222
2089,91227.45847461419
2090,138540.38637338235
2091,104051.89153118331
2092,129857.46263434696
2093,131289.02195198357
2094,129217.97040177959
2095,160165.78484927386
2096,92721.72419619294
2097,92126.494139715
2098,148134.40321316477
2099,68824.05850565212
2100,95892.76369524565
2101,134557.6484963354
2102,132133.68315860277
2103,101002.97596116705
2104,155089.88312502886
2105,106562.13448263844
2106,81719.0147596061
2107,205256.71991675114
2108,115929.20000212929
2109,114155.25873304588
2110,114417.58788526071
2111,150428.40963286997
2112,128799.06841134006
2113,125027.82225834802
2114,120853.75516145698
2115,156775.72949485533
2116,132915.69462656058
2117,133104.87350874467
2118,129313.22610183706
2119,112315.12477169416
2120,127413.20378843615
2121,92471.2892443307
2122,91213.59716625499
2123,106834.41659814896
2124,177373.59837760555
2125,134728.91326706766
2126,157660.85985084315
2127,145158.16538213356
2128,119299.1129227435
2129,111341.08357783964
2130,128959.72316861463
2131,173808.35968538548
2132,120435.04846299336
2133,124465.38036717923
2134,117267.72939321415
2135,100049.28320306435
2136,76902.0557112259
2137,118258.73473760558
2138,120011.95707041245
2139,154458.50622081006
2140,134588.02838594178
2141,140225.09520763243
2142,122219.17112251619
2143,135914.87044797477
2144,118594.77079443564
2145,139675.8772051756
2146,156318.0626111999
2147,160303.6259222237
2148,135351.75754657455
2149,132729.4493962196
2150,217853.37921552642
2151,133497.4081807954
2152,150337.0792953256
2153,145992.1181936861
2154,104716.74063490027
2155,132400.35084517984
2156,239095.7477055053
2157,226078.79680874178
2158,240117.11548839347
2159,217902.8845970426
2160,184449.44416726223
2161,265142.5111389864
2162,434575.45727559185
2163,346585.2306392959
2164,256063.30565036085
2165,167683.6994105958
2166,138612.93831739575
2167,212896.24593256705
2168,188315.78293781797
2169,195131.5989712806
2170,211074.085923421
2171,130920.74740109776
2172,136309.12442933887
2173,156184.52028541075
2174,237984.49911955572
2175,293609.6899783418
2176,283778.99811602134
2177,242088.8670974794
2178,219690.46394017962
2179,151636.84297591768
2180,227156.62176805307
2181,197214.88201291164
2182,234938.374860562
2183,205568.0297335559
2184,120755.95406505872
2185,121469.39789086742
2186,148784.19324784077
2187,162715.88509087788
2188,172934.81131797782
2189,284778.9933532765
2190,84522.41882443821
2191,82901.39478279221
2192,84088.73413451263
2193,110347.05240610051
2194,100064.60824598304
2195,98665.75666042899
2196,98284.47520857249
2197,118013.31087161694
2198,150199.37138936436
2199,173180.17464687786
2200,116333.27728436181
2201,122643.63725305245
2202,168277.6650857683
2203,144933.20653945173
2204,155840.27106031624
2205,112499.4739368725
2206,132096.333092607
2207,198904.89519285088
2208,238509.50852306027
2209,182535.5676636603
2210,146997.779974159
2211,120823.97373799833
2212,124638.85680782127
2213,93347.07505976474
2214,132191.89011831343
2215,111454.85834266506
2216,142910.9983606173
2217,76562.76077993111
2218,90521.2188114945
2219,97068.6926732074
2220,92752.75540725794
2221,254310.7668335703
2222,238556.27752741452
2223,264431.9387190655
2224,233231.5938913124
2225,143775.18805102064
2226,164093.20574228896
2227,207150.09736207814
2228,256802.78659844658
2229,247194.35455430354
2230,143252.90684559825
2231,203425.49776410108
2232,181399.2468575799
2233,178212.07928107772
2234,236515.0889381466
2235,200016.897178203
2236,269907.9485804933
2237,319015.2146400304
2238,229548.9700971885
2239,123912.81865387943
2240,162845.86634968565
2241,130879.2993345131
2242,138058.1132395781
2243,134473.77500183752
2244,115103.96792093197
2245,112522.43232047891
2246,126567.62404347408
2247,127596.18373616792
2248,121674.11181167176
2249,135234.7858421732
2250,131683.3427596044
2251,118205.7518904334
2252,180672.4792697675
2253,161239.9187575643
2254,166257.7298150698
2255,189741.48721004344
2256,178391.39878575708
2257,214628.13003462058
2258,171001.1774213005
2259,182024.17891846813
2260,152864.43550203418
2261,188291.4736374786
2262,214885.47066730045
2263,327061.6985731431
2264,418561.0879028077
2265,158229.05208843085
2266,283566.01721054205
2267,323702.3073130233
2268,368240.5718654858
2269,163113.61449420423
2270,189194.9694181067
2271,222174.12648287442
2272,209575.84862984947
2273,155124.35257176822
2274,183748.542356838
2275,171946.396928023
2276,191683.99657520014
2277,186459.19059746378
2278,143172.82567665318
2279,133621.89753724547
2280,98365.20054073202
2281,183914.29734147532
2282,193466.43503875355
2283,122679.29936164823
2284,136426.46288464344
2285,147096.66121104584
2286,109589.53826367909
2287,325003.3605361263
2288,273070.49990064924
2289,332987.431142646
2290,407759.3174038785
2291,314007.0341572468
2292,397878.9004721505
2293,440221.95679737366
2294,374436.39082725334
2295,439868.9868848429
2296,261563.4850682373
2297,295156.78388672625
2298,312493.65066760196
2299,373087.56790570874
2300,311352.9405209178
2301,285839.2483446996
2302,241694.14637005999
2303,243744.07694437978
2304,244984.5363674884
2305,184840.07744328163
2306,184840.07744328163
2307,187337.07953145073
2308,247118.5466521796
2309,275247.98522109917
2310,229924.92677871007
2311,214823.8760517651
2312,171994.49971714304
2313,183295.5747904039
2314,172570.04222502903
2315,184366.20062236185
2316,190906.5181891588
2317,185399.5246113037
2318,167047.954686427
2319,179715.38409849047
2320,181244.92176958342
2321,262370.4453380729
2322,193655.6598224943
2323,180108.86344498466
2324,192725.4307904844
2325,216430.60516243783
2326,180433.2013731487
2327,207389.524997228
2328,226015.6572640022
2329,199614.06107693317
2330,187888.57675171128
2331,358932.73051225155
2332,395774.0257440042
2333,330543.24660382734
2334,250126.98583163004
2335,264869.250229445
2336,326577.7254350241
2337,188993.6821442526
2338,265333.1428349621
2339,246613.21140279758
2340,386153.2634855334
2341,211567.34272035188
2342,228482.41597448546
2343,229080.16461220133
2344,226415.93544832888
2345,244197.70602893815
2346,220574.026676141
2347,192151.27590973102
2348,235461.07793163808
2349,163004.68892758235
2350,297705.7120383025
2351,244627.97143043278
2352,260105.35342189606
2353,248440.17916556777
2354,135200.72598173254
2355,147641.16704418874
2356,149463.29007886015
2357,199210.06229818394
2358,180286.53139780494
2359,152981.66045953712
2360,110689.93299637568
2361,127029.58349534126
2362,255489.2981271237
2363,127737.91858012795
2364,169400.24022549155
2365,235451.38043104092
2366,198761.6052344244
2367,223682.36579026136
2368,214014.6383290444
2369,217681.16346099458
2370,175326.18261506577
2371,163543.95514169376
2372,177764.41937544977
2373,263217.1695984933
2374,311558.93605418986
2375,220061.51774347574
2376,269628.35062225786
2377,307859.1392434084
2378,143266.13629655645
2379,210390.20723802567
2380,138545.92447086977
2381,150021.93192491
2382,208780.07089680305
2383,209108.25980632324
2384,230192.7189478849
2385,155521.564856252
2386,129070.00092107871
2387,132311.48265719216
2388,117218.82591492824
2389,130104.52257732692
2390,141229.37944721014
2391,128326.77233380442
2392,106624.99170937389
2393,169893.07506252942
2394,145147.05444259438
2395,203520.19374531743
2396,150970.08325383338
2397,194092.28046506186
2398,121438.31039326823
2399,69954.578322874
2400,75941.3442369349
2401,113554.40034128742
2402,118466.97139538323
2403,165796.44219702695
2404,144969.68155703164
2405,159472.47414491195
2406,136654.6137062038
2407,121754.1866778822
2408,128818.09555990406
2409,129603.62597568917
2410,196346.84639630863
2411,110602.93307288537
2412,146157.07394376973
2413,122629.71162840242
2414,134275.24996526848
2415,143896.08608601816
2416,123539.72945711002
2417,125868.55955724335
2418,121015.13090963427
2419,119085.22162969272
2420,124302.75267530672
2421,131778.65258675316
2422,107669.23618469943
2423,96203.39509203042
2424,162998.04336757524
2425,216129.8774234133
2426,118575.88536684794
2427,104156.16383423597
2428,175782.44558204242
2429,108080.79107671385
2430,122372.54211119676
2431,125180.7260594422
2432,142183.20012892477
2433,132564.43750203677
2434,126997.58804089774
2435,144863.58805983476
2436,105725.10183257007
2437,106766.46445778744
2438,124323.13282372543
2439,113738.49333459148
2440,123262.4656324458
2441,114286.80610561851
2442,118651.2631340959
2443,126026.07596550466
2444,126255.61766679639
2445,87949.10507220193
2446,115846.80376773103
2447,174069.73843710506
2448,140647.93608891437
2449,111866.91333633523
2450,135743.04920450962
2451,126853.52210078685
2452,191414.8947300226
2453,93230.8414620201
2454,123298.1919529173
2455,117394.9834324451
2456,113928.04215012077
2457,120852.32762749158
2458,133199.01530666268
2459,99981.99351476211
2460,139563.51885770776
2461,111839.48695306032
2462,134036.61645971503
2463,119852.29227032982
2464,160792.8318720343
2465,126876.52514668793
2466,113713.28515935467
2467,163273.41371253267
2468,100346.64605448877
2469,103333.26542465709
2470,193077.1632508144
2471,205927.52043035437
2472,157209.98704061352
2473,114022.00248664121
2474,97862.43751882974
2475,223018.64738872863
2476,113651.71173918959
2477,109707.20060446775
2478,150419.54725054084
2479,112371.75608224078
2480,136791.66165791717
2481,121228.63225209157
2482,128498.2947262551
2483,113218.0518768223
2484,119999.75982965571
2485,114093.96353760012
2486,148879.17241658855
2487,191618.54575070628
2488,168827.2668020744
2489,170740.19115364033
2490,147361.7927882145
2491,90802.41492168013
2492,177907.8169504847
2493,142284.37377570375
2494,148289.18365910673
2495,101598.45999810476
2496,228806.61846212088
2497,141948.78717004595
2498,111398.02469913755
2499,100218.20342079483
2500,123268.90946789249
2501,118071.60355712242
2502,147248.37878317275
2503,99648.09126909367
2504,194325.6966482671
2505,227861.50914244543
2506,270180.3376236904
2507,297735.83100708644
2508,270180.3376236904
2509,234830.48688778313
2510,247588.29740281694
2511,187078.79414010837
2512,202450.74656364683
2513,220168.68860451854
2514,219884.3449105192
2515,137321.74461679207
2516,173005.57109317437
2517,128207.48903687784
2518,130181.08282008312
2519,230565.8418664176
2520,213108.8748763479
2521,193380.61320366175
2522,223393.20984266826
2523,122569.15495414798
2524,137884.7173530566
2525,136104.6109940509
2526,129332.196378712
2527,117199.45478215198
2528,125429.02847009587
2529,141057.8498601017
2530,121135.82196062655
2531,243815.26794188892
2532,236538.6011187369
2533,193677.69696814628
2534,231460.8232202949
2535,291471.342881737
2536,243348.91294248693
2537,222374.31095376593
2538,187949.67649467767
2539,191066.54323926635
2540,187851.9882376856
2541,199990.1637693921
2542,157855.98367219834
2543,117964.38668481479
2544,107152.23586806253
2545,125814.58288146234
2546,144467.1506547924
2547,160559.32406998955
2548,166629.44421429225
2549,156466.90553599925
2550,1174544.7759027136
2551,156170.32087457128
2552,128041.66862500626
2553,89176.17829209675
2554,103973.96238997897
2555,122422.74964987487
2556,99571.24505226075
2557,101035.8468609382
2558,136882.0654211843
2559,112443.25850237368
2560,132187.45038846377
2561,144194.7115888824
2562,118325.27536962452
2563,140609.20420212852
2564,182884.41691328038
2565,125882.48819333353
2566,148210.87770748665
2567,117013.59498291742
2568,193401.53493614824
2569,182780.24069775932
2570,147399.30772298537
2571,164073.97123071007
2572,177272.93754864158
2573,216657.50616189005
2574,257858.14626349037
2575,132854.897434883
2576,113867.18325295055
2577,142020.0128730953
2578,96068.78983750782
2579,70362.9755909758
2580,122014.45376589593
2581,125993.1493098788
2582,117644.88285645391
2583,250545.22454887873
2584,170094.96491646284
2585,198493.59545266908
2586,214701.58702274255
2587,207350.4154417731
2588,132475.87111399003
2589,148650.54229875997
2590,219202.7393348511
2591,218208.60979472284
2592,212735.71908816014
2593,211705.10421262027
2594,172617.88289189388
2595,200146.44254590583
2596,304906.4178347846
2597,187447.34901130694
2598,257562.00229651606
2599,342736.5221691899
2600,144201.78149568458
2601,142245.57540689904
2602,106487.52356064413
2603,104601.82350326805
2604,92811.47860228851
2605,109569.20014638029
2606,149905.141077174
2607,178754.9659651526
2608,192863.9467977394
2609,150717.06416527057
2610,102283.23680974141
2611,129395.37166703453
2612,144186.7973581728
2613,114870.16253654985
2614,121889.08012212535
2615,140797.78739977535
2616,139348.45245343563
2617,186995.07407718102
2618,184059.98777631772
2619,217620.82705738046
2620,191075.32800908582
2621,182155.7783578286
2622,181166.06984891
2623,246843.58923519906
2624,297478.44978608243
2625,289921.9182847268
2626,174860.59874737088
2627,180986.31270825473
2628,393783.7026384465
2629,445216.19854858634
2630,335657.5924773352
2631,447407.9942885645
2632,366432.7665807863
2633,281044.0083667435
2634,352823.27632585313
2635,164340.15894335645
2636,200218.12435552359
2637,174506.01186940479
2638,235597.5196319142
2639,197165.28376945
2640,143917.38924632393
2641,109344.58272897142
2642,185856.773510709
2643,132962.87684485715
2644,150231.43994965378
2645,119066.31913901036
2646,116620.55563895275
2647,121842.01534958062
2648,151342.04110445903
2649,141246.88727138872
2650,141416.85582179684
2651,164245.6320136636
2652,405017.76528244896
2653,261176.3146098294
2654,239958.91650964934
2655,345004.471673987
2656,317917.63413390424
2657,311415.6821965677
2658,280964.2634611487
2659,288952.24482315464
2660,331370.51987722894
2661,311335.75118915574
2662,328582.2236740663
2663,280528.2243213257
2664,272188.8748543185
2665,326757.1037020084
2666,273514.9131288432
2667,183784.85903827185
2668,187931.57948646782
2669,174453.29178653125
2670,278796.3542708187
2671,187931.57948646782
2672,208334.08742722322
2673,211658.18261187169
2674,219262.4334705199
2675,184113.36713370946
2676,204487.16885994404
2677,202143.4974998038
2678,246861.2317766251
2679,276970.93453632225
2680,284232.38791933167
2681,412532.9687079008
2682,314065.7960570053
2683,457498.9769838873
2684,319535.35530002625
2685,312001.68379456917
2686,243081.9849207849
2687,287050.2940438213
2688,214363.89855666558
2689,213162.59279711472
2690,424571.464134417
2691,184368.62758549428
2692,148930.8924532847
2693,192516.96029236444
2694,139264.54064558545
2695,194867.21320648087
2696,185948.59774694612
2697,184918.77748678008
2698,174235.5765476468
2699,178779.8846337913
2700,168650.9233396798
2701,158771.43905113265
2702,119082.28751594719
2703,157694.80152347515
2704,148311.472294507
2705,115761.72336204523
2706,111636.93401408929
2707,115093.38422090908
2708,117114.73163356422
2709,100536.00767379186
2710,124213.12793117145
2711,291025.1463933199
2712,380199.80661825155
2713,191580.17888404813
2714,162255.2858540823
2715,164665.74881684812
2716,161441.04364510783
2717,174012.6458384596
2718,234468.71364085833
2719,142960.04876203852
2720,168965.75717191605
2721,134099.60780207955
2722,149140.1784635435
2723,162877.89904625065
2724,121056.98852492974
2725,121737.59669769758
2726,124267.90299913725
2727,185776.8392514487
2728,164873.43131135797
2729,149209.02486029422
2730,121683.92660178432
2731,115121.57567134761
2732,114207.99876779686
2733,162828.37905958423
2734,142383.95026070435
